idOceny;idFilmu
15816;26
15817;19
15818;60
15819;55
15820;13
15821;28
15822;25
15823;54
15824;52
15825;50
15826;65
15827;15
15828;59
15829;5
15830;8
15831;28
15832;44
15833;69
15834;27
15835;61
15836;3
15837;7
15838;42
15839;26
15840;28
15841;31
15842;54
15843;2
15844;3
15845;34
15846;20
15847;65
15848;32
15849;1
15850;7
15851;29
15852;6
15853;32
15854;6
15855;7
15856;25
15857;25
15858;53
15859;33
15860;2
15861;63
15862;48
15863;40
15864;20
15865;30
15866;13
15867;42
15868;39
15869;64
15870;43
15871;4
15872;18
15873;15
15874;29
15875;54
15876;10
15877;32
15878;25
15879;21
15880;19
15881;27
15882;17
15883;16
15884;58
15885;23
15886;35
15887;68
15888;63
15889;34
15890;31
15891;51
15892;42
15893;34
15894;69
15895;29
15896;1
15897;68
15898;30
15899;46
15900;25
15901;58
15902;55
15903;24
15904;68
15905;23
15906;58
15907;42
15908;1
15909;6
15910;52
15911;53
15912;43
15913;12
15914;24
15915;59
15916;28
15917;5
15918;34
15919;20
15920;43
15921;41
15922;54
15923;10
15924;37
15925;27
15926;33
15927;19
15928;7
15929;50
15930;37
15931;8
15932;22
15933;28
15934;20
15935;37
15936;6
15937;62
15938;39
15939;54
15940;55
15941;45
15942;8
15943;6
15944;65
15945;17
15946;55
15947;11
15948;42
15949;57
15950;54
15951;23
15952;27
15953;2
15954;53
15955;63
15956;4
15957;41
15958;18
15959;66
15960;54
15961;26
15962;33
15963;51
15964;10
15965;23
15966;25
15967;51
15968;7
15969;66
15970;10
15971;68
15972;11
15973;5
15974;65
15975;4
15976;64
15977;16
15978;10
15979;3
15980;44
15981;43
15982;2
15983;62
15984;15
15985;39
15986;54
15987;53
15988;17
15989;41
15990;52
15991;60
15992;10
15993;17
15994;19
15995;12
15996;60
15997;42
15998;6
15999;23
16000;49
16001;68
16002;34
16003;62
16004;45
16005;38
16006;57
16007;12
16008;36
16009;59
16010;59
16011;26
16012;54
16013;36
16014;25
16015;69
16016;60
16017;58
16018;39
16019;51
16020;65
16021;21
16022;1
16023;31
16024;39
16025;11
16026;63
16027;28
16028;68
16029;55
16030;50
16031;60
16032;30
16033;33
16034;60
16035;24
16036;44
16037;55
16038;7
16039;52
16040;14
16041;12
16042;8
16043;6
16044;30
16045;17
16046;68
16047;2
16048;54
16049;9
16050;21
16051;69
16052;66
16053;26
16054;26
16055;6
16056;32
16057;26
16058;62
16059;54
16060;21
16061;42
16062;57
16063;47
16064;60
16065;11
16066;40
16067;49
16068;21
16069;18
16070;42
16071;1
16072;46
16073;5
16074;29
16075;69
16076;69
16077;27
16078;11
16079;63
16080;20
16081;15
16082;46
16083;46
16084;62
16085;11
16086;4
16087;4
16088;54
16089;53
16090;6
16091;1
16092;4
16093;20
16094;1
16095;41
16096;3
16097;52
16098;29
16099;59
16100;39
16101;2
16102;3
16103;6
16104;36
16105;25
16106;45
16107;43
16108;7
16109;54
16110;5
16111;6
16112;14
16113;23
16114;56
16115;9
16116;10
16117;28
16118;13
16119;50
16120;21
16121;67
16122;63
16123;44
16124;19
16125;60
16126;66
16127;13
16128;27
16129;44
16130;29
16131;29
16132;61
16133;34
16134;23
16135;18
16136;38
16137;28
16138;37
16139;25
16140;35
16141;6
16142;52
16143;25
16144;65
16145;30
16146;66
16147;40
16148;47
16149;21
16150;68
16151;52
16152;20
16153;44
16154;23
16155;45
16156;26
16157;16
16158;11
16159;66
16160;32
16161;42
16162;15
16163;42
16164;10
16165;53
16166;61
16167;56
16168;33
16169;41
16170;37
16171;16
16172;57
16173;54
16174;27
16175;7
16176;1
16177;33
16178;10
16179;46
16180;26
16181;18
16182;3
16183;19
16184;49
16185;28
16186;24
16187;57
16188;18
16189;27
16190;62
16191;8
16192;51
16193;22
16194;53
16195;18
16196;43
16197;67
16198;20
16199;25
16200;26
16201;61
16202;54
16203;31
16204;14
16205;50
16206;49
16207;58
16208;20
16209;58
16210;66
16211;48
16212;44
16213;22
16214;9
16215;15
16216;67
16217;36
16218;29
16219;8
16220;41
16221;36
16222;53
16223;35
16224;7
16225;11
16226;22
16227;1
16228;13
16229;19
16230;50
16231;46
16232;18
16233;2
16234;54
16235;37
16236;56
16237;54
16238;69
16239;8
16240;4
16241;23
16242;49
16243;12
16244;44
16245;43
16246;7
16247;25
16248;43
16249;56
16250;43
16251;19
16252;17
16253;4
16254;1
16255;17
16256;62
16257;19
16258;23
16259;56
16260;5
16261;47
16262;16
16263;10
16264;43
16265;56
16266;21
16267;48
16268;68
16269;11
16270;35
16271;35
16272;68
16273;4
16274;5
16275;62
16276;41
16277;39
16278;53
16279;3
16280;16
16281;9
16282;7
16283;69
16284;48
16285;59
16286;22
16287;17
16288;43
16289;25
16290;40
16291;58
16292;9
16293;19
16294;26
16295;5
16296;1
16297;19
16298;64
16299;34
16300;27
16301;8
16302;27
16303;21
16304;11
16305;28
16306;33
16307;64
16308;0
16309;7
16310;58
16311;17
16312;41
16313;29
16314;41
16315;11
16316;31
16317;40
16318;60
16319;49
16320;52
16321;24
16322;26
16323;51
16324;34
16325;16
16326;42
16327;46
16328;15
16329;47
16330;37
16331;15
16332;40
16333;54
16334;42
16335;67
16336;30
16337;0
16338;66
16339;49
16340;51
16341;59
16342;68
16343;18
16344;62
16345;47
16346;11
16347;31
16348;59
16349;45
16350;49
16351;48
16352;12
16353;56
16354;28
16355;37
16356;20
16357;10
16358;33
16359;27
16360;22
16361;54
16362;42
16363;48
16364;5
16365;35
16366;61
16367;58
16368;30
16369;49
16370;24
16371;10
16372;31
16373;7
16374;67
16375;37
16376;9
16377;47
16378;64
16379;21
16380;38
16381;43
16382;45
16383;41
16384;50
16385;65
16386;42
16387;23
16388;13
16389;61
16390;45
16391;44
16392;20
16393;48
16394;11
16395;40
16396;66
16397;4
16398;51
16399;63
16400;17
16401;65
16402;2
16403;69
16404;34
16405;10
16406;56
16407;32
16408;51
16409;23
16410;48
16411;57
16412;18
16413;7
16414;6
16415;44
16416;42
16417;68
16418;7
16419;53
16420;16
16421;66
16422;30
16423;43
16424;14
16425;59
16426;45
16427;31
16428;16
16429;66
16430;60
16431;40
16432;39
16433;50
16434;59
16435;35
16436;6
16437;48
16438;2
16439;61
16440;38
16441;15
16442;2
16443;35
16444;66
16445;13
16446;2
16447;31
16448;56
16449;58
16450;61
16451;48
16452;25
16453;15
16454;3
16455;54
16456;69
16457;8
16458;0
16459;13
16460;34
16461;15
16462;55
16463;7
16464;68
16465;53
16466;61
16467;32
16468;23
16469;55
16470;18
16471;49
16472;36
16473;17
16474;69
16475;69
16476;7
16477;49
16478;24
16479;23
16480;66
16481;43
16482;10
16483;19
16484;58
16485;27
16486;37
16487;38
16488;12
16489;16
16490;29
16491;26
16492;45
16493;44
16494;14
16495;65
16496;47
16497;65
16498;0
16499;31
16500;50
16501;50
16502;29
16503;33
16504;51
16505;53
16506;9
16507;10
16508;45
16509;35
16510;11
16511;52
16512;51
16513;60
16514;50
16515;17
16516;49
16517;6
16518;63
16519;58
16520;0
16521;15
16522;48
16523;16
16524;34
16525;63
16526;27
16527;18
16528;55
16529;30
16530;37
16531;31
16532;20
16533;9
16534;1
16535;20
16536;23
16537;39
16538;28
16539;12
16540;19
16541;36
16542;13
16543;42
16544;67
16545;36
16546;29
16547;10
16548;23
16549;43
16550;34
16551;30
16552;25
16553;21
16554;23
16555;68
16556;69
16557;4
16558;33
16559;21
16560;1
16561;22
16562;19
16563;44
16564;22
16565;39
16566;36
16567;38
16568;64
16569;30
16570;31
16571;16
16572;10
16573;17
16574;22
16575;37
16576;64
16577;64
16578;62
16579;27
16580;37
16581;8
16582;22
16583;60
16584;10
16585;54
16586;27
16587;49
16588;37
16589;43
16590;17
16591;0
16592;22
16593;58
16594;59
16595;12
16596;63
16597;59
16598;32
16599;68
16600;8
16601;63
16602;53
16603;16
16604;33
16605;47
16606;9
16607;29
16608;59
16609;19
16610;36
16611;65
16612;18
16613;17
16614;24
16615;36
16616;45
16617;9
16618;48
16619;29
16620;41
16621;10
16622;47
16623;6
16624;50
16625;25
16626;51
16627;68
16628;19
16629;68
16630;31
16631;69
16632;4
16633;45
16634;1
16635;13
16636;59
16637;62
16638;60
16639;26
16640;34
16641;19
16642;24
16643;3
16644;42
16645;26
16646;20
16647;15
16648;24
16649;3
16650;14
16651;53
16652;47
16653;55
16654;4
16655;39
16656;40
16657;52
16658;38
16659;49
16660;7
16661;12
16662;37
16663;34
16664;69
16665;15
16666;60
16667;14
16668;63
16669;18
16670;56
16671;50
16672;60
16673;13
16674;28
16675;11
16676;13
16677;62
16678;44
16679;29
16680;7
16681;3
16682;36
16683;12
16684;53
16685;28
16686;21
16687;40
16688;21
16689;25
16690;1
16691;51
16692;27
16693;16
16694;46
16695;68
16696;64
16697;12
16698;47
16699;41
16700;13
16701;16
16702;57
16703;28
16704;55
16705;40
16706;32
16707;37
16708;30
16709;7
16710;16
16711;64
16712;33
16713;1
16714;13
16715;43
16716;3
16717;50
16718;14
16719;3
16720;23
16721;62
16722;12
16723;61
16724;40
16725;68
16726;25
16727;12
16728;29
16729;69
16730;33
16731;33
16732;58
16733;15
16734;16
16735;37
16736;12
16737;54
16738;19
16739;51
16740;24
16741;43
16742;56
16743;59
16744;45
16745;65
16746;40
16747;56
16748;58
16749;28
16750;14
16751;13
16752;69
16753;27
16754;25
16755;47
16756;13
16757;1
16758;12
16759;33
16760;41
16761;54
16762;66
16763;9
16764;5
16765;14
16766;25
16767;33
16768;22
16769;28
16770;66
16771;21
16772;10
16773;41
16774;45
16775;19
16776;66
16777;68
16778;5
16779;60
16780;26
16781;25
16782;37
16783;53
16784;8
16785;28
16786;12
16787;0
16788;38
16789;50
16790;42
16791;10
16792;67
16793;31
16794;32
16795;65
16796;32
16797;21
16798;10
16799;17
16800;61
16801;7
16802;52
16803;21
16804;51
16805;8
16806;58
16807;55
16808;33
16809;14
16810;53
16811;36
16812;34
16813;32
16814;40
16815;29
16816;38
16817;60
16818;11
16819;57
16820;32
16821;39
16822;28
16823;51
16824;50
16825;16
16826;54
16827;66
16828;11
16829;4
16830;5
16831;54
16832;34
16833;6
16834;11
16835;51
16836;5
16837;24
16838;41
16839;34
16840;30
16841;5
16842;37
16843;64
16844;33
16845;23
16846;40
16847;43
16848;28
16849;41
16850;34
16851;52
16852;67
16853;17
16854;32
16855;9
16856;68
16857;12
16858;61
16859;45
16860;68
16861;66
16862;65
16863;20
16864;67
16865;1
16866;17
16867;0
16868;31
16869;10
16870;49
16871;48
16872;3
16873;62
16874;1
16875;20
16876;28
16877;32
16878;30
16879;20
16880;20
16881;37
16882;14
16883;40
16884;21
16885;67
16886;45
16887;27
16888;36
16889;63
16890;7
16891;68
16892;47
16893;6
16894;27
16895;54
16896;56
16897;45
16898;33
16899;45
16900;6
16901;31
16902;52
16903;0
16904;22
16905;19
16906;60
16907;13
16908;35
16909;1
16910;19
16911;45
16912;53
16913;31
16914;65
16915;35
16916;53
16917;63
16918;8
16919;32
16920;63
16921;3
16922;28
16923;31
16924;13
16925;17
16926;19
16927;63
16928;43
16929;64
16930;56
16931;52
16932;21
16933;0
16934;3
16935;25
16936;39
16937;39
16938;24
16939;9
16940;55
16941;69
16942;4
16943;10
16944;47
16945;39
16946;24
16947;59
16948;58
16949;49
16950;58
16951;0
16952;12
16953;9
16954;20
16955;26
16956;37
16957;59
16958;46
16959;30
16960;11
16961;32
16962;45
16963;44
16964;43
16965;67
16966;67
16967;36
16968;32
16969;28
16970;14
16971;14
16972;27
16973;3
16974;43
16975;39
16976;4
16977;50
16978;22
16979;27
16980;12
16981;19
16982;47
16983;67
16984;36
16985;37
16986;16
16987;34
16988;30
16989;49
16990;26
16991;33
16992;55
16993;22
16994;13
16995;23
16996;3
16997;52
16998;17
16999;36
17000;60
17001;35
17002;30
17003;11
17004;15
17005;67
17006;25
17007;0
17008;56
17009;24
17010;48
17011;15
17012;1
17013;9
17014;46
17015;4
17016;6
17017;46
17018;10
17019;56
17020;50
17021;34
17022;46
17023;21
17024;38
17025;19
17026;6
17027;57
17028;29
17029;61
17030;29
17031;36
17032;48
17033;36
17034;54
17035;69
17036;40
17037;67
17038;54
17039;52
17040;11
17041;52
17042;11
17043;19
17044;55
17045;10
17046;11
17047;35
17048;0
17049;35
17050;4
17051;15
17052;37
17053;9
17054;47
17055;46
17056;10
17057;31
17058;18
17059;63
17060;31
17061;11
17062;4
17063;22
17064;53
17065;65
17066;11
17067;46
17068;20
17069;48
17070;57
17071;43
17072;57
17073;11
17074;0
17075;18
17076;52
17077;39
17078;10
17079;20
17080;45
17081;15
17082;10
17083;6
17084;5
17085;25
17086;66
17087;42
17088;17
17089;36
17090;8
17091;25
17092;12
17093;3
17094;34
17095;8
17096;60
17097;62
17098;18
17099;49
17100;10
17101;11
17102;14
17103;62
17104;63
17105;62
17106;40
17107;47
17108;45
17109;0
17110;10
17111;28
17112;19
17113;68
17114;32
17115;3
17116;28
17117;57
17118;19
17119;8
17120;55
17121;67
17122;59
17123;67
17124;31
17125;64
17126;20
17127;55
17128;6
17129;24
17130;41
17131;41
17132;14
17133;6
17134;3
17135;37
17136;69
17137;46
17138;24
17139;34
17140;41
17141;43
17142;51
17143;65
17144;0
17145;0
17146;48
17147;48
17148;34
17149;29
17150;52
17151;38
17152;60
17153;27
17154;30
17155;37
17156;67
17157;49
17158;6
17159;68
17160;33
17161;3
17162;47
17163;32
17164;9
17165;21
17166;31
17167;49
17168;37
17169;29
17170;23
17171;7
17172;20
17173;5
17174;60
17175;47
17176;40
17177;65
17178;39
17179;47
17180;20
17181;20
17182;28
17183;27
17184;6
17185;55
17186;45
17187;28
17188;40
17189;68
17190;10
17191;37
17192;52
17193;60
17194;27
17195;29
17196;47
17197;47
17198;68
17199;61
17200;14
17201;40
17202;31
17203;14
17204;10
17205;55
17206;42
17207;16
17208;40
17209;60
17210;10
17211;55
17212;37
17213;20
17214;38
17215;25
17216;31
17217;64
17218;19
17219;65
17220;59
17221;54
17222;22
17223;66
17224;45
17225;60
17226;49
17227;26
17228;37
17229;67
17230;53
17231;6
17232;31
17233;15
17234;30
17235;21
17236;45
17237;28
17238;28
17239;34
17240;40
17241;32
17242;22
17243;4
17244;49
17245;2
17246;60
17247;14
17248;64
17249;4
17250;23
17251;25
17252;15
17253;4
17254;27
17255;42
17256;17
17257;28
17258;28
17259;15
17260;4
17261;19
17262;26
17263;37
17264;32
17265;63
17266;21
17267;55
17268;26
17269;43
17270;63
17271;10
17272;45
17273;16
17274;57
17275;46
17276;20
17277;21
17278;42
17279;59
17280;32
17281;63
17282;23
17283;67
17284;22
17285;40
17286;58
17287;55
17288;52
17289;21
17290;37
17291;65
17292;25
17293;43
17294;17
17295;59
17296;52
17297;23
17298;8
17299;57
17300;12
17301;9
17302;38
17303;53
17304;47
17305;17
17306;58
17307;48
17308;2
17309;23
17310;38
17311;69
17312;9
17313;33
17314;5
17315;49
17316;57
17317;31
17318;23
17319;59
17320;54
17321;10
17322;0
17323;5
17324;13
17325;3
17326;29
17327;6
17328;11
17329;28
17330;49
17331;5
17332;56
17333;19
17334;23
17335;52
17336;15
17337;20
17338;18
17339;27
17340;41
17341;50
17342;27
17343;17
17344;32
17345;34
17346;3
17347;22
17348;21
17349;6
17350;27
17351;42
17352;37
17353;25
17354;15
17355;44
17356;67
17357;19
17358;28
17359;16
17360;36
17361;11
17362;39
17363;19
17364;20
17365;42
17366;37
17367;4
17368;61
17369;9
17370;6
17371;32
17372;1
17373;52
17374;6
17375;22
17376;66
17377;39
17378;48
17379;10
17380;36
17381;15
17382;23
17383;15
17384;36
17385;56
17386;68
17387;10
17388;60
17389;11
17390;17
17391;21
17392;32
17393;20
17394;25
17395;12
17396;27
17397;55
17398;4
17399;23
17400;28
17401;39
17402;40
17403;67
17404;64
17405;9
17406;50
17407;25
17408;36
17409;44
17410;59
17411;27
17412;57
17413;50
17414;0
17415;38
17416;7
17417;2
17418;42
17419;63
17420;46
17421;6
17422;54
17423;1
17424;9
17425;67
17426;45
17427;56
17428;30
17429;34
17430;10
17431;51
17432;21
17433;36
17434;54
17435;44
17436;40
17437;15
17438;17
17439;57
17440;20
17441;65
17442;53
17443;17
17444;48
17445;54
17446;10
17447;48
17448;14
17449;46
17450;20
17451;28
17452;60
17453;59
17454;59
17455;17
17456;30
17457;55
17458;6
17459;19
17460;11
17461;10
17462;27
17463;41
17464;44
17465;21
17466;9
17467;46
17468;25
17469;51
17470;26
17471;0
17472;45
17473;7
17474;45
17475;19
17476;32
17477;67
17478;21
17479;67
17480;50
17481;27
17482;29
17483;45
17484;26
17485;38
17486;61
17487;33
17488;58
17489;42
17490;63
17491;0
17492;8
17493;32
17494;13
17495;4
17496;66
17497;8
17498;3
17499;10
17500;11
17501;25
17502;46
17503;55
17504;64
17505;51
17506;44
17507;15
17508;66
17509;39
17510;58
17511;58
17512;51
17513;18
17514;53
17515;67
17516;69
17517;47
17518;39
17519;57
17520;16
17521;4
17522;41
17523;19
17524;51
17525;14
17526;17
17527;22
17528;19
17529;18
17530;32
17531;49
17532;52
17533;0
17534;59
17535;25
17536;9
17537;64
17538;32
17539;18
17540;13
17541;30
17542;4
17543;45
17544;8
17545;37
17546;14
17547;5
17548;64
17549;38
17550;51
17551;16
17552;29
17553;13
17554;28
17555;10
17556;61
17557;7
17558;5
17559;30
17560;31
17561;21
17562;56
17563;11
17564;68
17565;54
17566;5
17567;2
17568;2
17569;67
17570;36
17571;62
17572;47
17573;54
17574;51
17575;59
17576;7
17577;58
17578;2
17579;24
17580;34
17581;62
17582;30
17583;38
17584;30
17585;59
17586;16
17587;59
17588;13
17589;37
17590;30
17591;38
17592;18
17593;30
17594;39
17595;11
17596;10
17597;33
17598;27
17599;59
17600;62
17601;21
17602;25
17603;14
17604;54
17605;65
17606;67
17607;50
17608;63
17609;64
17610;5
17611;7
17612;13
17613;47
17614;26
17615;22
17616;16
17617;43
17618;21
17619;66
17620;57
17621;18
17622;55
17623;49
17624;39
17625;51
17626;25
17627;25
17628;2
17629;33
17630;28
17631;0
17632;34
17633;17
17634;63
17635;28
17636;33
17637;11
17638;37
17639;15
17640;36
17641;43
17642;5
17643;52
17644;5
17645;37
17646;22
17647;62
17648;66
17649;35
17650;7
17651;32
17652;66
17653;40
17654;55
17655;65
17656;37
17657;64
17658;54
17659;65
17660;54
17661;63
17662;0
17663;44
17664;49
17665;13
17666;29
17667;52
17668;65
17669;64
17670;59
17671;1
17672;68
17673;55
17674;16
17675;5
17676;23
17677;5
17678;69
17679;19
17680;43
17681;10
17682;23
17683;24
17684;10
17685;39
17686;35
17687;7
17688;14
17689;26
17690;65
17691;21
17692;55
17693;39
17694;69
17695;62
17696;57
17697;69
17698;16
17699;39
17700;56
17701;69
17702;35
17703;26
17704;8
17705;67
17706;1
17707;37
17708;25
17709;40
17710;49
17711;23
17712;45
17713;46
17714;31
17715;58
17716;12
17717;66
17718;67
17719;61
17720;6
17721;55
17722;9
17723;49
17724;5
17725;67
17726;10
17727;55
17728;59
17729;15
17730;0
17731;54
17732;44
17733;50
17734;53
17735;47
17736;0
17737;8
17738;24
17739;10
17740;48
17741;2
17742;21
17743;36
17744;31
17745;12
17746;53
17747;39
17748;25
17749;26
17750;10
17751;24
17752;25
17753;21
17754;67
17755;36
17756;17
17757;33
17758;16
17759;49
17760;68
17761;5
17762;18
17763;44
17764;55
17765;58
17766;30
17767;38
17768;43
17769;11
17770;54
17771;7
17772;7
17773;5
17774;20
17775;23
17776;53
17777;27
17778;50
17779;38
17780;21
17781;34
17782;19
17783;27
17784;56
17785;29
17786;21
17787;65
17788;9
17789;28
17790;56
17791;40
17792;22
17793;0
17794;54
17795;6
17796;8
17797;62
17798;49
17799;5
17800;54
17801;4
17802;46
17803;58
17804;0
17805;58
17806;17
17807;14
17808;55
17809;42
17810;46
17811;4
17812;8
17813;38
17814;46
17815;10
17816;40
17817;66
17818;11
17819;66
17820;30
17821;21
17822;37
17823;68
17824;40
17825;34
17826;60
17827;18
17828;10
17829;11
17830;0
17831;29
17832;28
17833;22
17834;29
17835;52
17836;65
17837;58
17838;31
17839;52
17840;69
17841;27
17842;29
17843;21
17844;58
17845;6
17846;7
17847;53
17848;64
17849;26
17850;4
17851;40
17852;33
17853;23
17854;19
17855;16
17856;67
17857;22
17858;25
17859;47
17860;23
17861;31
17862;35
17863;33
17864;3
17865;36
17866;36
17867;5
17868;69
17869;34
17870;50
17871;31
17872;7
17873;18
17874;36
17875;33
17876;11
17877;49
17878;55
17879;55
17880;4
17881;59
17882;65
17883;0
17884;39
17885;61
17886;59
17887;8
17888;67
17889;18
17890;64
17891;29
17892;54
17893;22
17894;65
17895;52
17896;65
17897;26
17898;24
17899;29
17900;24
17901;14
17902;29
17903;16
17904;39
17905;65
17906;27
17907;46
17908;8
17909;61
17910;26
17911;17
17912;29
17913;44
17914;38
17915;2
17916;30
17917;66
17918;0
17919;13
17920;0
17921;26
17922;47
17923;13
17924;23
17925;14
17926;18
17927;34
17928;68
17929;3
17930;36
17931;49
17932;38
17933;1
17934;33
17935;0
17936;66
17937;22
17938;62
17939;69
17940;54
17941;50
17942;41
17943;68
17944;53
17945;16
17946;27
17947;65
17948;51
17949;55
17950;34
17951;48
17952;33
17953;24
17954;66
17955;65
17956;48
17957;64
17958;6
17959;40
17960;5
17961;55
17962;41
17963;29
17964;9
17965;10
17966;51
17967;54
17968;7
17969;33
17970;0
17971;25
17972;5
17973;57
17974;24
17975;5
17976;45
17977;48
17978;14
17979;60
17980;57
17981;50
17982;30
17983;42
17984;40
17985;19
17986;39
17987;66
17988;69
17989;2
17990;5
17991;55
17992;20
17993;30
17994;31
17995;4
17996;7
17997;64
17998;36
17999;30
18000;1
18001;53
18002;17
18003;54
18004;45
18005;54
18006;59
18007;40
18008;28
18009;60
18010;2
18011;28
18012;25
18013;50
18014;49
18015;8
18016;59
18017;68
18018;56
18019;59
18020;26
18021;47
18022;67
18023;35
18024;2
18025;13
18026;35
18027;20
18028;29
18029;1
18030;31
18031;65
18032;2
18033;49
18034;57
18035;25
18036;29
18037;29
18038;25
18039;21
18040;3
18041;13
18042;18
18043;43
18044;59
18045;19
18046;65
18047;61
18048;27
18049;27
18050;22
18051;62
18052;3
18053;40
18054;25
18055;7
18056;65
18057;18
18058;4
18059;47
18060;33
18061;34
18062;37
18063;9
18064;68
18065;24
18066;19
18067;53
18068;51
18069;0
18070;68
18071;22
18072;28
18073;69
18074;17
18075;33
18076;35
18077;20
18078;27
18079;1
18080;5
18081;22
18082;40
18083;67
18084;27
18085;66
18086;22
18087;5
18088;24
18089;57
18090;14
18091;9
18092;43
18093;46
18094;2
18095;18
18096;34
18097;22
18098;53
18099;48
18100;33
18101;61
18102;59
18103;43
18104;34
18105;45
18106;35
18107;35
18108;64
18109;66
18110;27
18111;22
18112;1
18113;63
18114;18
18115;16
18116;1
18117;27
18118;68
18119;69
18120;15
18121;24
18122;52
18123;10
18124;13
18125;39
18126;24
18127;20
18128;0
18129;36
18130;50
18131;1
18132;50
18133;42
18134;28
18135;17
18136;27
18137;9
18138;29
18139;31
18140;54
18141;44
18142;49
18143;33
18144;27
18145;38
18146;3
18147;0
18148;5
18149;49
18150;59
18151;68
18152;12
18153;60
18154;59
18155;24
18156;57
18157;18
18158;29
18159;66
18160;46
18161;36
18162;11
18163;28
18164;54
18165;40
18166;57
18167;32
18168;40
18169;27
18170;9
18171;60
18172;55
18173;55
18174;35
18175;2
18176;11
18177;66
18178;58
18179;42
18180;23
18181;4
18182;48
18183;59
18184;57
18185;36
18186;65
18187;59
18188;13
18189;5
18190;9
18191;45
18192;34
18193;30
18194;42
18195;68
18196;5
18197;14
18198;14
18199;50
18200;37
18201;38
18202;20
18203;66
18204;0
18205;25
18206;55
18207;13
18208;29
18209;0
18210;16
18211;37
18212;60
18213;43
18214;24
18215;23
18216;29
18217;14
18218;14
18219;46
18220;64
18221;54
18222;69
18223;52
18224;14
18225;4
18226;54
18227;4
18228;69
18229;7
18230;5
18231;20
18232;64
18233;30
18234;5
18235;39
18236;12
18237;18
18238;59
18239;42
18240;7
18241;56
18242;34
18243;56
18244;12
18245;39
18246;25
18247;10
18248;63
18249;10
18250;25
18251;55
18252;17
18253;50
18254;52
18255;67
18256;16
18257;28
18258;40
18259;35
18260;29
18261;33
18262;62
18263;29
18264;40
18265;23
18266;36
18267;1
18268;19
18269;62
18270;62
18271;50
18272;41
18273;60
18274;5
18275;46
18276;66
18277;38
18278;13
18279;0
18280;16
18281;17
18282;9
18283;2
18284;41
18285;11
18286;62
18287;26
18288;39
18289;48
18290;59
18291;36
18292;47
18293;50
18294;5
18295;9
18296;42
18297;2
18298;3
18299;38
18300;66
18301;26
18302;24
18303;36
18304;7
18305;32
18306;16
18307;59
18308;55
18309;12
18310;17
18311;33
18312;40
18313;26
18314;48
18315;49
18316;8
18317;58
18318;17
18319;56
18320;46
18321;59
18322;38
18323;12
18324;25
18325;21
18326;68
18327;66
18328;43
18329;2
18330;11
18331;46
18332;57
18333;21
18334;26
18335;47
18336;64
18337;13
18338;7
18339;20
18340;15
18341;21
18342;30
18343;39
18344;46
18345;39
18346;14
18347;18
18348;11
18349;63
18350;8
18351;18
18352;59
18353;41
18354;0
18355;64
18356;7
18357;31
18358;66
18359;64
18360;11
18361;32
18362;51
18363;19
18364;16
18365;17
18366;32
18367;41
18368;46
18369;47
18370;12
18371;55
18372;17
18373;6
18374;55
18375;63
18376;59
18377;30
18378;50
18379;28
18380;67
18381;60
18382;59
18383;59
18384;61
18385;0
18386;38
18387;67
18388;2
18389;26
18390;7
18391;19
18392;12
18393;38
18394;10
18395;31
18396;49
18397;59
18398;67
18399;28
18400;22
18401;18
18402;4
18403;39
18404;67
18405;37
18406;27
18407;17
18408;4
18409;34
18410;37
18411;60
18412;61
18413;11
18414;36
18415;34
18416;69
18417;66
18418;64
18419;66
18420;36
18421;8
18422;63
18423;40
18424;24
18425;44
18426;29
18427;2
18428;14
18429;58
18430;8
18431;45
18432;58
18433;14
18434;0
18435;58
18436;0
18437;54
18438;25
18439;49
18440;36
18441;23
18442;46
18443;6
18444;3
18445;52
18446;63
18447;21
18448;27
18449;27
18450;64
18451;9
18452;21
18453;18
18454;68
18455;65
18456;49
18457;57
18458;17
18459;55
18460;47
18461;20
18462;3
18463;0
18464;65
18465;39
18466;33
18467;24
18468;60
18469;18
18470;37
18471;25
18472;32
18473;13
18474;3
18475;68
18476;34
18477;64
18478;19
18479;6
18480;28
18481;42
18482;8
18483;8
18484;53
18485;51
18486;18
18487;22
18488;6
18489;54
18490;39
18491;22
18492;43
18493;34
18494;5
18495;6
18496;27
18497;3
18498;52
18499;52
18500;35
18501;40
18502;41
18503;8
18504;14
18505;50
18506;32
18507;63
18508;26
18509;31
18510;17
18511;22
18512;22
18513;19
18514;30
18515;6
18516;8
18517;67
18518;32
18519;7
18520;62
18521;29
18522;2
18523;23
18524;48
18525;39
18526;12
18527;20
18528;14
18529;10
18530;48
18531;10
18532;33
18533;0
18534;2
18535;59
18536;15
18537;13
18538;26
18539;34
18540;43
18541;38
18542;47
18543;24
18544;67
18545;30
18546;24
18547;9
18548;38
18549;38
18550;42
18551;15
18552;31
18553;55
18554;58
18555;54
18556;29
18557;46
18558;9
18559;45
18560;20
18561;13
18562;59
18563;54
18564;23
18565;11
18566;54
18567;58
18568;6
18569;49
18570;50
18571;52
18572;17
18573;21
18574;44
18575;11
18576;7
18577;12
18578;24
18579;10
18580;40
18581;42
18582;67
18583;54
18584;62
18585;28
18586;38
18587;44
18588;56
18589;19
18590;15
18591;4
18592;69
18593;32
18594;35
18595;6
18596;58
18597;0
18598;38
18599;2
18600;51
18601;6
18602;5
18603;51
18604;62
18605;24
18606;46
18607;4
18608;38
18609;37
18610;30
18611;20
18612;1
